crop,series_id,Commodity,State,District,Market,latitude,longitude,mean_arrival,std_arrival,mean_price,neighbor_degree_75km,neighbor_degree_150km,neighbor_degree_300km,density_bucket,volume_bucket
tomato,Tomato||Uttar Pradesh||Lalitpur||Lalitpur APMC,Tomato,Uttar Pradesh,Lalitpur,Lalitpur APMC,24.6999688,78.51862000000001,8.125777064118095,5.749013518638211,2060.554139745432,0,8,55,sparse,high
tomato,Tomato||Uttar Pradesh||Lucknow||Lucknow APMC,Tomato,Uttar Pradesh,Lucknow,Lucknow APMC,26.838100000000004,80.9346001,74.16260481965205,58.523378318142164,2229.3317147868543,32,54,126,dense,high
tomato,Tomato||Uttar Pradesh||Maharajganj||Anandnagar APMC,Tomato,Uttar Pradesh,Maharajganj,Anandnagar APMC,26.4710847,81.1807046,0.9269064211875907,0.2791321852148124,1976.985573016844,15,63,114,dense,low
tomato,Tomato||Uttar Pradesh||Maharajganj||Gadaura APMC,Tomato,Uttar Pradesh,Maharajganj,Gadaura APMC,26.4710847,81.1807046,0.4443554345185656,2.513881037282605,1838.2500470301122,15,63,114,dense,low
tomato,Tomato||Uttar Pradesh||Maharajganj||Nautnava APMC,Tomato,Uttar Pradesh,Maharajganj,Nautnava APMC,26.4710847,81.1807046,0.13727394738189624,0.16038207182709827,1648.8658035544563,15,63,114,dense,low
tomato,Tomato||Uttar Pradesh||Maharajganj||Partaval APMC,Tomato,Uttar Pradesh,Maharajganj,Partaval APMC,26.471084700000002,81.1807046,1.9249732123308045,1.487590074354837,2059.9423417955,15,63,114,dense,medium
tomato,Tomato||Uttar Pradesh||Mahoba||Mahoba APMC,Tomato,Uttar Pradesh,Mahoba,Mahoba APMC,25.3615939,79.706011,3.8154303946270978,3.6823545785083955,2127.2233593827386,7,26,99,sparse,medium
tomato,Tomato||Uttar Pradesh||Mainpuri||Ghiraur APMC,Tomato,Uttar Pradesh,Mainpuri,Ghiraur APMC,27.2093072,79.0625369,4.035056331524524,32.576573852080664,1993.2283457294375,9,43,145,dense,medium
tomato,Tomato||Uttar Pradesh||Mainpuri||Mainpuri APMC,Tomato,Uttar Pradesh,Mainpuri,Mainpuri APMC,27.2093072,79.0625369,8.65009606085811,3.9086452221107564,2024.770268739394,9,43,145,dense,high
tomato,Tomato||Uttar Pradesh||Mathura||Kosikalan APMC,Tomato,Uttar Pradesh,Mathura,Kosikalan APMC,27.4955539,77.6855554,5.841070321327113,6.5651185773431155,2202.584078845809,10,49,140,dense,high
tomato,Tomato||Uttar Pradesh||Mathura||Mathura APMC,Tomato,Uttar Pradesh,Mathura,Mathura APMC,27.4955539,77.6855554,37.47438481817423,69.20465185832971,2114.325657934956,10,49,140,dense,high
tomato,Tomato||Uttar Pradesh||Mau(Maunathbhanjan)||Doharighat APMC,Tomato,Uttar Pradesh,Mau(Maunathbhanjan),Doharighat APMC,27.1303344,80.859666,5.969133987501443,8.997667397899013,2499.459105331868,25,56,122,dense,high
tomato,Tomato||Uttar Pradesh||Mau(Maunathbhanjan)||Kopaganj APMC,Tomato,Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj APMC,27.1303344,80.859666,14.352878255554266,9.037767006892308,1853.136002927022,25,56,122,dense,high
tomato,Tomato||Uttar Pradesh||Meerut||Meerut APMC,Tomato,Uttar Pradesh,Meerut,Meerut APMC,29.001855700000004,77.7679671,46.75801831359708,16.227096816795708,2039.6003734435599,28,74,165,dense,high
tomato,Tomato||Uttar Pradesh||Mirzapur||Ahirora APMC,Tomato,Uttar Pradesh,Mirzapur,Ahirora APMC,24.9316896,82.6280163,21.430435888626565,22.62175834534961,1904.8358836715986,5,16,62,sparse,high
tomato,Tomato||Uttar Pradesh||Mirzapur||Mirzapur APMC,Tomato,Uttar Pradesh,Mirzapur,Mirzapur APMC,24.9316896,82.6280163,21.708030788062114,18.302418793010403,2024.7600543711553,5,16,62,sparse,high
tomato,Tomato||Uttar Pradesh||Muzaffarnagar||Muzzafarnagar APMC,Tomato,Uttar Pradesh,Muzaffarnagar,Muzzafarnagar APMC,29.4496979,77.7429333,15.281548158023558,7.430665103027762,2205.0540808931933,20,85,176,dense,high
tomato,Tomato||Uttar Pradesh||Pillibhit||Bishalpur APMC,Tomato,Uttar Pradesh,Pillibhit,Bishalpur APMC,27.1303344,80.85966600000002,3.460610978777298,3.486775108426716,2180.0328277205745,25,56,122,dense,medium
tomato,Tomato||Uttar Pradesh||Pillibhit||Pilibhit APMC,Tomato,Uttar Pradesh,Pillibhit,Pilibhit APMC,27.1303344,80.859666,11.858653617559316,20.4225967146743,2189.3993241620005,25,56,122,dense,high
tomato,Tomato||Uttar Pradesh||Pillibhit||Puranpur APMC,Tomato,Uttar Pradesh,Pillibhit,Puranpur APMC,27.1303344,80.859666,7.185384802015702,14.63855259919412,2193.883261507004,25,56,122,dense,high
tomato,Tomato||Uttar Pradesh||Pratapgarh||Pratapgarh APMC,Tomato,Uttar Pradesh,Pratapgarh,Pratapgarh APMC,25.75,81.75,10.50135840135901,8.043124314053701,2281.71705450574,10,37,96,dense,high
tomato,Tomato||Uttar Pradesh||Prayagraj||Ajuha APMC,Tomato,Uttar Pradesh,Prayagraj,Ajuha APMC,25.4381302,81.8338005,2.844386992551158,1.0365614933638303,2083.897129717044,5,25,91,sparse,medium
tomato,Tomato||Uttar Pradesh||Prayagraj||Jasra APMC,Tomato,Uttar Pradesh,Prayagraj,Jasra APMC,25.4381302,81.8338005,5.986451777081229,3.0307243618680766,1883.9187270183504,5,25,91,sparse,high
tomato,Tomato||Uttar Pradesh||Prayagraj||Sirsa APMC,Tomato,Uttar Pradesh,Prayagraj,Sirsa APMC,25.4381302,81.8338005,7.532744014442266,6.437004917630752,1829.9885914049987,5,25,91,sparse,high
tomato,Tomato||Uttar Pradesh||Raebarelli||Bachranwa APMC,Tomato,Uttar Pradesh,Raebarelli,Bachranwa APMC,26.7724397,80.9443515,0.8512263591491165,0.24002084364044365,2000.0976123660225,29,60,123,dense,low
tomato,Tomato||Uttar Pradesh||Raebarelli||Jayas APMC,Tomato,Uttar Pradesh,Raebarelli,Jayas APMC,26.772397,80.9443626,4.927638331934934,6.928170763578529,2282.30566430899,29,60,123,dense,medium
tomato,Tomato||Uttar Pradesh||Raebarelli||Lalganj APMC,Tomato,Uttar Pradesh,Raebarelli,Lalganj APMC,26.7724397,80.9443515,3.5504853298450088,2.1936495727451613,1967.3765900090043,29,60,123,dense,medium
tomato,Tomato||Uttar Pradesh||Raebarelli||Raibareilly APMC,Tomato,Uttar Pradesh,Raebarelli,Raibareilly APMC,26.772397,80.9443626,11.180335177678435,4.805730166635965,2095.025515595156,29,60,123,dense,high
tomato,Tomato||Uttar Pradesh||Rampur||Milak APMC,Tomato,Uttar Pradesh,Rampur,Milak APMC,28.7934728,79.1845806,2.6163706287708908,0.7123889355852349,2146.966077408362,6,35,165,dense,medium
tomato,Tomato||Uttar Pradesh||Rampur||Rampur APMC,Tomato,Uttar Pradesh,Rampur,Rampur APMC,28.7934728,79.1845806,5.217613715384648,3.018074286968434,2125.2227929043725,6,35,165,dense,medium
tomato,Tomato||Uttar Pradesh||Saharanpur||Chutmalpur APMC,Tomato,Uttar Pradesh,Saharanpur,Chutmalpur APMC,29.9856799,77.5040646,2.166752207822017,2.063059658730791,1568.812723722486,22,67,179,dense,medium
tomato,Tomato||Uttar Pradesh||Saharanpur||Gangoh APMC,Tomato,Uttar Pradesh,Saharanpur,Gangoh APMC,29.9856799,77.5040646,0.4907893893654779,0.17854218855337595,2272.6279754004695,22,67,179,dense,low
tomato,Tomato||Uttar Pradesh||Saharanpur||Rampurmaniharan APMC,Tomato,Uttar Pradesh,Saharanpur,Rampurmaniharan APMC,29.985679899999997,77.5040646,0.9109752369509005,0.555535591356781,2508.371631338412,22,67,179,dense,low
tomato,Tomato||Uttar Pradesh||Saharanpur||Saharanpur APMC,Tomato,Uttar Pradesh,Saharanpur,Saharanpur APMC,29.985679899999997,77.5040646,49.0894864252847,24.381445279663,2210.4366272262682,22,67,179,dense,high
tomato,Tomato||Uttar Pradesh||Sambhal||Chandausi APMC,Tomato,Uttar Pradesh,Sambhal,Chandausi APMC,28.4271928,78.5564546,11.02282448850908,10.986291137042066,2076.09742801651,14,59,177,dense,high
tomato,Tomato||Uttar Pradesh||Sambhal||Muradabad APMC,Tomato,Uttar Pradesh,Sambhal,Muradabad APMC,28.4271928,78.5564546,30.047467664347977,30.17202629476008,2161.0928215133204,14,59,177,dense,high
tomato,Tomato||Uttar Pradesh||Sambhal||Sambhal APMC,Tomato,Uttar Pradesh,Sambhal,Sambhal APMC,28.4271928,78.5564546,2.2440368904108547,1.8769480359654405,1549.4135594200495,14,59,177,dense,medium
tomato,Tomato||Uttar Pradesh||Shahjahanpur||Puwaha APMC,Tomato,Uttar Pradesh,Shahjahanpur,Puwaha APMC,27.9128583,79.74762539999999,2.2686166705204878,1.5776805030453058,2144.5836446502076,12,47,161,dense,medium
tomato,Tomato||Uttar Pradesh||Shahjahanpur||Shahjahanpur APMC,Tomato,Uttar Pradesh,Shahjahanpur,Shahjahanpur APMC,27.9128583,79.7476254,23.530276893938417,54.70806972793674,2231.9390302044008,12,47,161,dense,high
tomato,Tomato||Uttar Pradesh||Shahjahanpur||Tilhar APMC,Tomato,Uttar Pradesh,Shahjahanpur,Tilhar APMC,27.912858300000003,79.7476254,1.667682043171103,1.4406235438482728,1592.8010406330807,12,47,161,dense,medium
tomato,Tomato||Uttar Pradesh||Shamli||Kairana APMC,Tomato,Uttar Pradesh,Shamli,Kairana APMC,29.481150799999998,77.2901344,0.7045313656977507,0.22458158761888253,1656.269742094125,28,87,193,dense,low
tomato,Tomato||Uttar Pradesh||Shamli||Khandhla APMC,Tomato,Uttar Pradesh,Shamli,Khandhla APMC,29.4811508,77.2901344,1.4793947139177233,0.26738942976115365,1561.7372620756705,28,87,193,dense,medium
tomato,Tomato||Uttar Pradesh||Shamli||Shamli APMC,Tomato,Uttar Pradesh,Shamli,Shamli APMC,29.4811508,77.2901344,16.92739163722003,6.032907026674455,2182.149777642553,28,87,193,dense,high
tomato,Tomato||Uttar Pradesh||Shamli||Thanabhavan APMC,Tomato,Uttar Pradesh,Shamli,Thanabhavan APMC,29.4811508,77.2901344,0.9196934674944889,0.43941691532135896,2095.5004679168155,28,87,193,dense,low
tomato,Tomato||Uttar Pradesh||Siddharth Nagar||Sahiyapur APMC,Tomato,Uttar Pradesh,Siddharth Nagar,Sahiyapur APMC,27.27547,83.0880597,2.9478697744569757,3.0875458617815044,2038.3470915794774,7,13,76,sparse,medium
